x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c]  ID
10.39903453346563 1.6205246684968504 -4.041998471233008 0.11220477172130414 310208.3797101058 2914.6628555903326 62365.0
-0.5119468624747312 0.2210595193726707 -2.3732534853219014 0.12980138792354293 310208.2181366802 2912.2511623921673 233.0
1.3000668066856407 0.47989933926967143 -1.3583465333047235 0.04889325521500107 310206.9788629236 2908.0099435302927 66890.0
1.603364789157236 0.2421695091940137 0.06849186881089211 0.958514167686008 310208.2649540944 2908.5953973711885 235.0
-0.6953658024666409 0.18672853758196542 3.0258678636141028 0.7395147885677673 310211.2101454281 2865.519751473737 236.0
-5.941462085179022 -0.8646037076212002 8.233978155951263 -0.8583783827098203 310209.22342186805 2886.385402765658 237.0
-4.127814084725324 -1.3651788613254532 0.6584910094696819 0.5464494835888444 310211.8670169435 2897.06900269755 238.0
-4.444848403808176 -0.45377626616743927 1.7397370942615844 0.4474718593310885 310207.2197310911 2907.711846226768 240.0
-0.5470414717433221 -0.38772800063459323 0.9753069404209294 -1.982680758659702 310211.4859893282 2827.0881566371518 241.0
1.9989306265976292 0.11774633135748212 5.521143240042496 0.43035065315551274 310214.12362041627 2830.914220747745 66889.0
-6.284525793528668 -1.0682141787473922 1.2483446224131145 -0.025510155522318893 310217.8688677076 2712.185341893822 243.0
-9.65704191579216 -1.1112139104709198 0.7649117755160207 -1.3349777893076527 310210.3562585454 2881.238393304377 244.0
-7.006560603445242 -1.4237591190122687 2.571981466314722 -1.96195845359403 310210.92286686326 2908.2849168185185 66888.0
-8.960461180375809 -1.3842188049188793 2.5118475263290896 -0.08861856343971976 310208.74629598454 2920.6495727093834 246.0
-5.029694482578517 -0.6652160083963135 2.765752216145038 -0.29999172808468333 310206.86819881044 2903.2490538335173 37443.0
0.16780387872051722 -0.017753340833158514 -0.2770667428246884 0.6064138374141255 310208.58599332557 2913.0912762310486 63339.0
-2.890162460143416 0.26084097767017284 -3.251989110466776 0.18803138432959365 310208.915969378 2899.777878838409 56955.0
5.7458416892470145 1.139879227049876 -2.259082091286083 0.09028662102903161 310207.7653890137 2912.666625003649 62364.0
-7.254248417003649 -1.1305051996521724 -3.1710059183226598 0.4721747160613252 310209.62586495595 2897.8072273684784 67489.0
5.714659564256754 0.9512225947993563 -1.5833769210182949 -0.06100663179961215 310209.41347094293 2922.5933260845286 45041.0
-4.695205741519395 -0.9765781978823477 2.7603901837135068 -0.26551374925427096 310210.03419653565 2856.3317680350474 56587.0
-5.793196085870947 -0.9309837286827238 3.6001193110112584 0.4291273691314336 310209.0523587086 2906.0654908497854 57490.0
